TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
293690,2021/12/1 9:14,433,1892,13.87,0
293691,2021/12/1 9:15,41,890,9.07,0
293692,2021/12/1 9:15,967,1237,101.38,0
293693,2021/12/1 9:15,993,1935,4.13,0
293694,2021/12/1 9:17,658,178,102.43,0
293695,2021/12/1 9:17,215,97,32.42,0
293696,2021/12/1 9:18,811,1732,53.72,0
293697,2021/12/1 9:19,536,340,90.56,0
293698,2021/12/1 9:19,597,1062,61.34,0
293699,2021/12/1 9:19,98,1612,6.71,0
293700,2021/12/1 9:20,858,1148,58.93,0
293701,2021/12/1 9:20,190,777,64.66,0
293702,2021/12/1 9:20,476,1402,97.06,0
293703,2021/12/1 9:20,173,650,21.98,1
293704,2021/12/1 9:20,554,1988,12.06,0
293705,2021/12/1 9:20,192,568,109.18,0
293706,2021/12/1 9:20,824,1531,63.16,0
293707,2021/12/1 9:20,676,989,11.51,0
293708,2021/12/1 9:21,909,283,34.42,0
293709,2021/12/1 9:21,107,1989,11.49,0
293710,2021/12/1 9:21,577,463,59.89,0
293711,2021/12/1 9:22,605,697,70.77,0
293712,2021/12/1 9:22,594,682,5.04,0
293713,2021/12/1 9:23,654,1848,34.67,0
293714,2021/12/1 9:23,213,1114,37.68,0
293715,2021/12/1 9:24,767,292,6.63,0
293716,2021/12/1 9:24,711,294,122.24,0
293717,2021/12/1 9:26,737,1996,78.99,0
293718,2021/12/1 9:26,526,748,62.26,0
293719,2021/12/1 9:27,319,207,77.86,0
293720,2021/12/1 9:27,161,325,21.38,0
293721,2021/12/1 9:27,477,1234,8.75,0
293722,2021/12/1 9:27,468,251,23.15,0
293723,2021/12/1 9:28,641,1969,10.06,0
293724,2021/12/1 9:28,92,101,61.39,0
293725,2021/12/1 9:29,913,1957,74.63,0
293726,2021/12/1 9:29,705,856,5.32,0
293727,2021/12/1 9:29,141,749,44.3,0
293728,2021/12/1 9:29,249,819,24.66,0
293729,2021/12/1 9:29,343,237,26.82,0
293730,2021/12/1 9:31,233,1128,54.38,0
293731,2021/12/1 9:31,614,366,9.55,0
293732,2021/12/1 9:31,79,937,59.3,0
293733,2021/12/1 9:31,37,1347,10.52,0
293734,2021/12/1 9:33,318,1837,40.21,0
293735,2021/12/1 9:34,618,747,3.5,0
293736,2021/12/1 9:35,531,717,20.38,0
293737,2021/12/1 9:35,868,249,37.62,0
293738,2021/12/1 9:37,689,1476,99.54,0
293739,2021/12/1 9:37,495,1172,1.28,0
293740,2021/12/1 9:37,954,132,22.05,0
293741,2021/12/1 9:38,802,564,57.86,0
293742,2021/12/1 9:38,610,239,86.2,0
293743,2021/12/1 9:39,853,559,9.51,0
293744,2021/12/1 9:39,285,1587,36.47,0
293745,2021/12/1 9:39,12,1238,80.19,0
293746,2021/12/1 9:40,323,1529,6.83,0
293747,2021/12/1 9:41,881,1197,13.93,0
293748,2021/12/1 9:41,647,1020,9.94,0
293749,2021/12/1 9:41,904,1875,132.32,0
293750,2021/12/1 9:41,419,1415,4.09,0
293751,2021/12/1 9:42,392,1035,53.59,0
293752,2021/12/1 9:42,649,251,105.5,0
293753,2021/12/1 9:42,403,637,62.97,0
293754,2021/12/1 9:43,852,1374,30.2,0
293755,2021/12/1 9:44,837,1733,5.92,0
293756,2021/12/1 9:44,61,1100,61.04,0
293757,2021/12/1 9:44,279,1635,105.28,0
293758,2021/12/1 9:44,198,1487,147.58,0
293759,2021/12/1 9:44,410,1417,28.83,0
293760,2021/12/1 9:45,955,201,2.66,0
293761,2021/12/1 9:45,317,597,28.18,0
293762,2021/12/1 9:45,370,1366,2.32,0
293763,2021/12/1 9:46,749,1857,101.98,0
293764,2021/12/1 9:46,162,363,30.54,0
293765,2021/12/1 9:46,777,1419,0.01,0
293766,2021/12/1 9:46,849,566,22.32,0
293767,2021/12/1 9:47,246,1940,34.12,0
293768,2021/12/1 9:47,798,364,92.6,0
293769,2021/12/1 9:48,519,1954,30.01,0
293770,2021/12/1 9:49,345,526,198.88,0
293771,2021/12/1 9:49,923,226,60.37,0
293772,2021/12/1 9:49,801,196,21.8,0
293773,2021/12/1 9:49,734,1048,84.75,0
293774,2021/12/1 9:50,100,880,25.82,0
293775,2021/12/1 9:50,474,18,5.8,0
293776,2021/12/1 9:50,267,1055,0.57,0
293777,2021/12/1 9:50,654,1749,169.81,0
293778,2021/12/1 9:51,341,1067,110.57,0
293779,2021/12/1 9:51,652,979,185.9,0
293780,2021/12/1 9:52,203,348,8.74,0
293781,2021/12/1 9:52,826,90,107.56,0
293782,2021/12/1 9:53,912,1115,57.73,0
293783,2021/12/1 9:53,910,725,21.56,0
293784,2021/12/1 9:53,533,660,46.83,0
293785,2021/12/1 9:53,826,1001,27.49,0
293786,2021/12/1 9:53,637,1928,48.46,0
293787,2021/12/1 9:53,82,1069,22.56,0
293788,2021/12/1 9:54,925,1868,18.59,0
293789,2021/12/1 9:54,671,741,18.16,0
293790,2021/12/1 9:54,729,976,30.3,0
293791,2021/12/1 9:54,926,1694,45.84,0
293792,2021/12/1 9:55,504,674,85.11,0
293793,2021/12/1 9:55,128,1869,43.29,0
293794,2021/12/1 9:55,222,926,49.83,0
293795,2021/12/1 9:55,270,1820,8.42,0
293796,2021/12/1 9:56,475,1653,68.72,0
293797,2021/12/1 9:56,977,1882,51.46,0
293798,2021/12/1 9:56,537,618,17.8,0
293799,2021/12/1 9:56,972,711,18.8,0
293800,2021/12/1 9:57,235,1216,15.14,0
293801,2021/12/1 9:57,585,879,69.39,0
293802,2021/12/1 9:58,802,1670,61.47,0
293803,2021/12/1 9:58,83,852,174,0
293804,2021/12/1 9:58,258,684,71.33,0
293805,2021/12/1 9:58,567,744,52.6,0
293806,2021/12/1 9:59,497,1921,16.22,0
293807,2021/12/1 9:59,766,631,77.08,1
293808,2021/12/1 10:00,807,993,54.45,0
293809,2021/12/1 10:00,306,940,67.65,0
293810,2021/12/1 10:00,793,1895,65.94,0
293811,2021/12/1 10:00,594,1763,55.6,0
293812,2021/12/1 10:00,349,702,70.26,0
293813,2021/12/1 10:02,651,1509,101.14,0
293814,2021/12/1 10:02,468,388,50.86,0
293815,2021/12/1 10:03,323,217,3.41,0
293816,2021/12/1 10:03,857,235,48.38,0
293817,2021/12/1 10:03,824,562,5.83,0
293818,2021/12/1 10:03,339,1669,111.77,0
293819,2021/12/1 10:04,9,128,19.15,0
293820,2021/12/1 10:04,98,92,1.51,0
293821,2021/12/1 10:04,749,496,54.97,0
293822,2021/12/1 10:04,867,889,32.3,0
293823,2021/12/1 10:06,846,1402,4.18,0
293824,2021/12/1 10:06,654,204,101.64,0
293825,2021/12/1 10:08,820,1566,63.22,0
293826,2021/12/1 10:09,924,1508,44.3,0
293827,2021/12/1 10:09,306,249,68.05,0
293828,2021/12/1 10:09,567,736,33.14,0
293829,2021/12/1 10:09,697,1700,41.13,0
293830,2021/12/1 10:10,509,1539,60.86,0
293831,2021/12/1 10:10,30,1690,18.39,0
293832,2021/12/1 10:10,499,1837,105.48,0
293833,2021/12/1 10:10,414,249,169.82,0
293834,2021/12/1 10:10,164,322,45.35,0
293835,2021/12/1 10:11,661,1857,84.65,0
293836,2021/12/1 10:12,318,358,72.2,0
293837,2021/12/1 10:12,138,1935,81.53,0
293838,2021/12/1 10:12,573,1766,47.7,0
293839,2021/12/1 10:12,495,568,10.5,0
293840,2021/12/1 10:13,517,817,51.69,0
293841,2021/12/1 10:13,529,1016,36.94,0
293842,2021/12/1 10:13,289,304,12.17,0
293843,2021/12/1 10:14,300,760,83.83,0
293844,2021/12/1 10:14,240,632,35.73,0
293845,2021/12/1 10:15,540,1367,45.89,0
293846,2021/12/1 10:15,952,451,33.52,0
293847,2021/12/1 10:15,870,265,142.52,0
293848,2021/12/1 10:15,270,214,6.09,0
293849,2021/12/1 10:16,275,1176,47.56,0
293850,2021/12/1 10:16,430,799,24.05,0
293851,2021/12/1 10:17,333,868,85.89,0
293852,2021/12/1 10:17,604,1339,24.25,0
293853,2021/12/1 10:17,281,651,24.16,0
293854,2021/12/1 10:17,632,1608,25.48,0
293855,2021/12/1 10:18,493,375,6.09,0
293856,2021/12/1 10:19,990,16,17.06,0
293857,2021/12/1 10:19,691,1567,51.51,0
293858,2021/12/1 10:19,698,1429,42.46,0
293859,2021/12/1 10:20,763,1347,50.45,0
293860,2021/12/1 10:20,80,1301,7.47,0
293861,2021/12/1 10:21,69,1626,39.71,0
293862,2021/12/1 10:21,702,319,2.89,0
293863,2021/12/1 10:21,638,1816,28.18,0
293864,2021/12/1 10:23,274,108,66.65,0
293865,2021/12/1 10:23,372,690,38.34,1
293866,2021/12/1 10:23,1,1050,35.3,0
293867,2021/12/1 10:25,961,1780,102.25,0
293868,2021/12/1 10:25,285,298,20.18,0
293869,2021/12/1 10:25,540,1963,19.3,0
293870,2021/12/1 10:26,372,652,3.58,1
293871,2021/12/1 10:26,665,1920,17.58,0
293872,2021/12/1 10:26,676,1129,3.2,0
293873,2021/12/1 10:26,497,113,16.14,0
293874,2021/12/1 10:27,461,1941,81.1,0
293875,2021/12/1 10:27,251,1233,32.72,0
293876,2021/12/1 10:27,671,1641,35.37,0
293877,2021/12/1 10:27,379,1373,37.63,0
293878,2021/12/1 10:28,600,964,4.93,0
293879,2021/12/1 10:30,931,1128,37.5,0
293880,2021/12/1 10:30,584,916,86.54,0
293881,2021/12/1 10:30,372,690,14.5,1
293882,2021/12/1 10:30,966,403,55.44,0
293883,2021/12/1 10:30,759,1971,47.07,0
293884,2021/12/1 10:31,942,1360,101.17,0
293885,2021/12/1 10:31,793,1678,52.07,0
293886,2021/12/1 10:31,953,206,24.82,0
293887,2021/12/1 10:32,250,1112,38.43,0
293888,2021/12/1 10:32,349,845,120.92,0
293889,2021/12/1 10:32,615,1738,7.83,0
293890,2021/12/1 10:33,325,1158,80.13,0
293891,2021/12/1 10:34,727,1883,14.23,0
293892,2021/12/1 10:35,573,1985,86.99,0
293893,2021/12/1 10:35,497,401,17.59,0
293894,2021/12/1 10:35,826,90,36.86,0
293895,2021/12/1 10:35,154,415,59.05,0
293896,2021/12/1 10:36,642,825,31.95,0
293897,2021/12/1 10:36,233,1595,62.39,0
293898,2021/12/1 10:36,74,630,121.11,0
293899,2021/12/1 10:37,981,1019,21.56,0
293900,2021/12/1 10:37,885,1433,41.17,0
293901,2021/12/1 10:37,855,113,89.51,0
293902,2021/12/1 10:38,601,1931,2.08,0
293903,2021/12/1 10:38,293,1745,197.61,0
293904,2021/12/1 10:39,948,833,10.17,0
293905,2021/12/1 10:39,787,553,41.09,0
293906,2021/12/1 10:39,323,773,13.44,1
293907,2021/12/1 10:39,286,204,38.13,0
293908,2021/12/1 10:39,121,163,51.86,0
293909,2021/12/1 10:40,585,1082,65.7,0
293910,2021/12/1 10:40,261,516,50.75,0
293911,2021/12/1 10:40,161,806,66.23,0
293912,2021/12/1 10:41,925,1427,41.08,0
293913,2021/12/1 10:42,935,474,7.45,0
293914,2021/12/1 10:42,510,1112,37.65,0
293915,2021/12/1 10:42,672,703,63.61,0
293916,2021/12/1 10:43,439,97,29.06,0
293917,2021/12/1 10:43,924,461,44.78,0
293918,2021/12/1 10:43,302,230,8.51,0
293919,2021/12/1 10:43,278,1768,46.1,0
293920,2021/12/1 10:45,59,889,30.42,0
293921,2021/12/1 10:47,38,78,12.07,0
293922,2021/12/1 10:47,371,1313,21.44,0
293923,2021/12/1 10:48,82,1117,7.74,0
293924,2021/12/1 10:48,402,1483,112.49,0
293925,2021/12/1 10:48,652,612,82.79,0
293926,2021/12/1 10:49,627,77,59.68,0
293927,2021/12/1 10:49,220,1965,49.16,0
293928,2021/12/1 10:49,193,1029,59.96,0
293929,2021/12/1 10:49,0,1999,31.91,0
293930,2021/12/1 10:50,504,1668,45.49,0
293931,2021/12/1 10:50,801,1406,18.23,0
293932,2021/12/1 10:50,509,1837,67.11,0
293933,2021/12/1 10:51,32,17,105.41,0
293934,2021/12/1 10:51,519,853,18.27,0
293935,2021/12/1 10:51,34,1359,74.85,0
293936,2021/12/1 10:51,612,541,58.77,0
293937,2021/12/1 10:52,738,375,13.4,0
293938,2021/12/1 10:52,30,1539,19.82,0
293939,2021/12/1 10:53,319,1125,125.11,0
293940,2021/12/1 10:53,58,676,36.93,0
293941,2021/12/1 10:53,624,282,14.33,0
293942,2021/12/1 10:53,637,1928,11.66,0
293943,2021/12/1 10:53,270,1554,19.46,0
293944,2021/12/1 10:54,0,1138,72.91,0
293945,2021/12/1 10:54,802,972,33.46,0
293946,2021/12/1 10:55,30,367,97.98,0
293947,2021/12/1 10:57,550,165,43.25,0
293948,2021/12/1 10:59,741,1289,11.19,0
293949,2021/12/1 10:59,448,1446,103.17,0
293950,2021/12/1 11:00,901,1020,53.5,0
293951,2021/12/1 11:01,105,1964,34.42,0
293952,2021/12/1 11:02,92,1172,96.04,1
293953,2021/12/1 11:02,577,463,63.88,0
293954,2021/12/1 11:02,713,1014,63.84,0
293955,2021/12/1 11:03,131,405,72.58,0
293956,2021/12/1 11:03,355,840,16.21,0
293957,2021/12/1 11:04,45,1521,100.14,0
293958,2021/12/1 11:05,885,84,20.14,0
293959,2021/12/1 11:05,803,1843,50.65,0
293960,2021/12/1 11:05,288,1387,75.48,0
293961,2021/12/1 11:06,410,1307,19.74,0
293962,2021/12/1 11:06,108,632,69.6,0
293963,2021/12/1 11:07,301,1344,44.49,0
293964,2021/12/1 11:10,211,1599,8.33,0
293965,2021/12/1 11:10,832,701,89.71,0
293966,2021/12/1 11:10,306,1103,51.98,0
293967,2021/12/1 11:11,651,1721,21.22,0
293968,2021/12/1 11:11,629,33,13.33,0
293969,2021/12/1 11:11,361,1755,45.18,0
293970,2021/12/1 11:12,296,460,70.07,0
293971,2021/12/1 11:12,658,386,117.09,0
293972,2021/12/1 11:12,649,229,134.16,0
293973,2021/12/1 11:13,563,1730,23.73,0
293974,2021/12/1 11:14,640,130,32.25,0
293975,2021/12/1 11:14,549,377,9.46,0
293976,2021/12/1 11:14,951,363,9.16,0
293977,2021/12/1 11:14,815,40,38.22,0
293978,2021/12/1 11:14,171,1175,25.35,0
293979,2021/12/1 11:14,68,1348,20.22,0
293980,2021/12/1 11:14,381,1968,11.89,0
293981,2021/12/1 11:15,556,900,11.95,0
293982,2021/12/1 11:15,987,163,74.77,0
293983,2021/12/1 11:15,321,371,29.34,0
293984,2021/12/1 11:15,12,1238,85.38,0
293985,2021/12/1 11:16,858,1972,98.22,0
293986,2021/12/1 11:17,597,355,97.64,0
293987,2021/12/1 11:18,183,1988,53.46,0
293988,2021/12/1 11:18,699,19,71.48,0
293989,2021/12/1 11:18,801,1680,17.07,0
293990,2021/12/1 11:18,349,673,31.95,0
293991,2021/12/1 11:19,702,1647,3.83,0
293992,2021/12/1 11:19,648,1201,9.42,0
293993,2021/12/1 11:19,802,1304,80.55,0
293994,2021/12/1 11:20,181,923,117.69,0
293995,2021/12/1 11:21,624,779,51.69,0
293996,2021/12/1 11:21,74,1233,100.45,0
293997,2021/12/1 11:22,776,268,104,0
293998,2021/12/1 11:22,465,1268,71.19,0
293999,2021/12/1 11:22,267,1280,9.11,1
294000,2021/12/1 11:22,454,1186,46.91,0
294001,2021/12/1 11:23,301,1475,94.12,0
294002,2021/12/1 11:24,789,1985,61.69,0
294003,2021/12/1 11:24,826,915,65.89,0
294004,2021/12/1 11:24,279,74,109.05,0
294005,2021/12/1 11:24,624,1984,14.52,0
294006,2021/12/1 11:25,554,992,26.26,0
294007,2021/12/1 11:26,581,563,58.08,0
294008,2021/12/1 11:26,177,688,22.79,0
294009,2021/12/1 11:27,435,1830,18.56,0
294010,2021/12/1 11:27,182,207,70.47,0
294011,2021/12/1 11:28,654,1178,147.6,0
294012,2021/12/1 11:28,186,1730,29.31,0
294013,2021/12/1 11:28,372,690,46.3,0
294014,2021/12/1 11:29,887,1657,28.68,0
294015,2021/12/1 11:29,180,58,9.94,0
294016,2021/12/1 11:29,805,1855,138.48,1
294017,2021/12/1 11:29,98,1612,12.21,0
294018,2021/12/1 11:29,288,1550,151.28,0
294019,2021/12/1 11:29,967,1058,134.67,0
294020,2021/12/1 11:29,498,1114,47.72,0
294021,2021/12/1 11:30,780,1626,11.28,0
294022,2021/12/1 11:30,5,1469,51.04,0
294023,2021/12/1 11:30,633,1573,80.73,0
294024,2021/12/1 11:30,330,284,8.07,0
294025,2021/12/1 11:31,1,762,5.93,0
294026,2021/12/1 11:31,610,239,69.92,0
294027,2021/12/1 11:31,122,1853,59.19,0
294028,2021/12/1 11:32,335,1150,35.37,0
294029,2021/12/1 11:32,872,440,138.92,0
294030,2021/12/1 11:32,872,1768,57.07,0
294031,2021/12/1 11:32,367,599,7.5,0
294032,2021/12/1 11:33,118,127,10.09,0
294033,2021/12/1 11:33,563,1187,33.09,0
294034,2021/12/1 11:33,781,1490,21.28,0
294035,2021/12/1 11:35,919,1948,27.95,0
294036,2021/12/1 11:35,261,1855,62.3,1
294037,2021/12/1 11:35,851,1168,28.29,1
294038,2021/12/1 11:35,554,47,35.63,0
294039,2021/12/1 11:35,947,1670,98.39,0
294040,2021/12/1 11:36,350,1488,47.49,0
294041,2021/12/1 11:36,409,1589,51.8,0
294042,2021/12/1 11:36,71,388,65.86,0
294043,2021/12/1 11:36,550,1137,16.27,0
294044,2021/12/1 11:38,975,423,15.61,0
294045,2021/12/1 11:39,441,1541,73.32,0
294046,2021/12/1 11:39,202,1130,25.68,0
294047,2021/12/1 11:40,127,1489,0.07,0
294048,2021/12/1 11:40,394,1952,35.79,0
294049,2021/12/1 11:42,783,1945,35.25,0
294050,2021/12/1 11:42,507,1947,65.55,0
294051,2021/12/1 11:42,397,1275,82.4,0
294052,2021/12/1 11:42,361,1491,120.35,0
294053,2021/12/1 11:42,585,1082,52.13,0
294054,2021/12/1 11:43,35,1919,30.62,0
294055,2021/12/1 11:43,667,422,3.3,0
294056,2021/12/1 11:43,571,1477,55.95,0
294057,2021/12/1 11:43,769,187,30.84,0
294058,2021/12/1 11:44,1,1222,37.86,0
294059,2021/12/1 11:44,111,1227,81.23,0
294060,2021/12/1 11:44,212,321,111.33,0
294061,2021/12/1 11:45,733,1523,129.67,0
294062,2021/12/1 11:45,843,606,97.9,0
294063,2021/12/1 11:45,79,8,47.08,0
294064,2021/12/1 11:46,544,1583,120.58,0
294065,2021/12/1 11:46,621,1468,113.83,0
294066,2021/12/1 11:46,935,269,7.86,0
294067,2021/12/1 11:47,568,1332,16.96,0
294068,2021/12/1 11:47,540,295,41.61,1
294069,2021/12/1 11:48,628,421,127.22,0
294070,2021/12/1 11:48,33,64,100.04,0
294071,2021/12/1 11:49,848,205,15.17,0
294072,2021/12/1 11:49,997,1160,83.34,0
294073,2021/12/1 11:50,882,1426,32.61,0
294074,2021/12/1 11:50,342,976,61.27,0
294075,2021/12/1 11:50,395,775,47.19,0
294076,2021/12/1 11:51,92,622,21.86,0
294077,2021/12/1 11:51,526,1569,38.87,0
294078,2021/12/1 11:52,131,187,15.07,0
294079,2021/12/1 11:53,66,1959,37.66,0
294080,2021/12/1 11:53,524,1281,84.03,0
294081,2021/12/1 11:54,662,254,130.24,0
294082,2021/12/1 11:54,665,1418,16.78,0
294083,2021/12/1 11:54,900,719,141.68,0
294084,2021/12/1 11:54,909,1970,34.31,0
294085,2021/12/1 11:54,206,450,15.81,0
294086,2021/12/1 11:55,508,477,44.56,0
294087,2021/12/1 11:55,526,1824,31.67,0
294088,2021/12/1 11:56,799,428,134.81,0
294089,2021/12/1 11:57,156,699,69.69,0
294090,2021/12/1 11:58,929,147,19.27,0
294091,2021/12/1 11:58,306,1342,66.41,0
294092,2021/12/1 11:58,825,161,41.8,0
294093,2021/12/1 11:59,27,850,85.83,0
294094,2021/12/1 12:00,902,727,42.34,0
294095,2021/12/1 12:00,236,1863,41.87,0
294096,2021/12/1 12:00,355,482,19.27,0
294097,2021/12/1 12:01,239,199,59.24,0
294098,2021/12/1 12:01,824,697,68.62,0
294099,2021/12/1 12:03,991,1037,36.38,0
294100,2021/12/1 12:03,220,1693,41.99,0
294101,2021/12/1 12:04,473,1569,10.89,0
294102,2021/12/1 12:04,370,681,13.05,0
294103,2021/12/1 12:04,865,1956,24,0
294104,2021/12/1 12:04,245,1626,77.26,0
294105,2021/12/1 12:04,893,739,13.95,0
294106,2021/12/1 12:05,840,290,75.3,0
294107,2021/12/1 12:05,266,1751,11.55,0
294108,2021/12/1 12:06,846,1182,2.66,0
294109,2021/12/1 12:06,489,10,19.97,0
294110,2021/12/1 12:06,181,1914,61,0
294111,2021/12/1 12:06,732,1319,55.3,0
294112,2021/12/1 12:06,549,1603,10.23,0
294113,2021/12/1 12:06,664,768,95.98,0
294114,2021/12/1 12:07,495,1846,18.22,0
294115,2021/12/1 12:07,133,829,25.14,0
294116,2021/12/1 12:07,590,92,34.99,0
294117,2021/12/1 12:07,826,387,55.66,0
294118,2021/12/1 12:07,239,1418,39.74,0
294119,2021/12/1 12:08,940,802,45.71,0
294120,2021/12/1 12:08,5,568,27.61,0
294121,2021/12/1 12:09,1,1083,5.14,0
294122,2021/12/1 12:09,763,1917,81.63,0
294123,2021/12/1 12:09,799,101,69.34,0
294124,2021/12/1 12:10,169,303,24.98,0
294125,2021/12/1 12:11,53,1482,7.3,0
294126,2021/12/1 12:11,584,219,41.61,0
294127,2021/12/1 12:11,845,1118,46.44,0
294128,2021/12/1 12:11,210,440,21.25,0
294129,2021/12/1 12:12,363,1816,35.52,0
294130,2021/12/1 12:12,789,674,14.24,0
294131,2021/12/1 12:12,993,362,8.72,0
294132,2021/12/1 12:13,158,379,115.17,0
294133,2021/12/1 12:14,115,565,37.93,0
294134,2021/12/1 12:14,36,206,5.76,0
294135,2021/12/1 12:15,108,735,57.11,0
294136,2021/12/1 12:15,485,673,27.57,0
294137,2021/12/1 12:15,992,434,42.84,0
294138,2021/12/1 12:16,419,1617,6.17,0
294139,2021/12/1 12:16,45,93,51.58,0
294140,2021/12/1 12:17,241,1238,7.74,0
294141,2021/12/1 12:17,619,438,21.65,0
294142,2021/12/1 12:18,297,1938,63.85,0
294143,2021/12/1 12:18,103,301,29.88,0
294144,2021/12/1 12:18,748,348,8.4,0
294145,2021/12/1 12:18,789,1985,80.72,0
294146,2021/12/1 12:18,866,175,60.13,0
294147,2021/12/1 12:19,710,1537,63.11,0
294148,2021/12/1 12:19,370,1992,7.73,0
294149,2021/12/1 12:20,296,1927,100.86,0
294150,2021/12/1 12:20,672,1989,63.22,0
294151,2021/12/1 12:20,457,83,7.34,0
294152,2021/12/1 12:20,117,798,48.99,0
294153,2021/12/1 12:21,7,1496,33.57,0
294154,2021/12/1 12:21,663,1198,75.67,0
294155,2021/12/1 12:21,665,459,19.78,0
294156,2021/12/1 12:21,802,829,25.59,0
294157,2021/12/1 12:21,68,1428,11.89,0
294158,2021/12/1 12:22,610,239,81.48,0
294159,2021/12/1 12:23,995,971,54.56,0
294160,2021/12/1 12:24,554,1284,38.27,0
294161,2021/12/1 12:24,610,520,113.87,0
294162,2021/12/1 12:24,2,1200,93.29,0
294163,2021/12/1 12:24,913,1987,38.74,0
294164,2021/12/1 12:27,702,992,23.24,0
294165,2021/12/1 12:27,108,755,55.16,0
294166,2021/12/1 12:27,4,1362,156.8,0
294167,2021/12/1 12:27,394,1952,72.71,0
294168,2021/12/1 12:27,58,1751,27.94,0
294169,2021/12/1 12:28,30,340,136.44,0
294170,2021/12/1 12:28,580,1882,217.44,0
294171,2021/12/1 12:28,772,989,86.78,0
294172,2021/12/1 12:29,414,1518,124.61,0
294173,2021/12/1 12:29,30,1383,107.47,0
294174,2021/12/1 12:29,535,1674,13.83,0
294175,2021/12/1 12:30,131,405,66.79,0
294176,2021/12/1 12:30,291,771,119,0
294177,2021/12/1 12:32,720,1001,212.11,0
294178,2021/12/1 12:32,801,1134,9.57,0
294179,2021/12/1 12:32,357,433,28.75,0
294180,2021/12/1 12:32,377,1502,8.99,0
294181,2021/12/1 12:33,27,1531,42.45,0
294182,2021/12/1 12:33,325,1158,51.59,0
294183,2021/12/1 12:33,575,1758,69.32,0
294184,2021/12/1 12:34,117,366,2.97,0
294185,2021/12/1 12:34,813,316,125.94,0
294186,2021/12/1 12:34,6,1175,23.75,0
294187,2021/12/1 12:35,92,101,41.73,1
294188,2021/12/1 12:35,856,620,41.82,0
294189,2021/12/1 12:35,540,1391,39.62,0
294190,2021/12/1 12:35,600,1902,9.05,0
294191,2021/12/1 12:36,40,1325,93.2,0
294192,2021/12/1 12:36,119,1870,22.02,0
294193,2021/12/1 12:36,177,1813,19.04,0
294194,2021/12/1 12:37,645,1970,11.33,0
294195,2021/12/1 12:37,633,44,163.56,0
294196,2021/12/1 12:37,0,1359,78.42,0
294197,2021/12/1 12:37,48,1753,128.48,0
294198,2021/12/1 12:38,995,1903,58.07,0
294199,2021/12/1 12:38,964,1939,57.79,1
294200,2021/12/1 12:38,77,692,91.17,0
294201,2021/12/1 12:38,957,1921,63.73,0
294202,2021/12/1 12:38,35,235,67.34,0
294203,2021/12/1 12:38,551,452,83.5,0
294204,2021/12/1 12:39,342,1901,58.45,0
294205,2021/12/1 12:40,891,184,104.32,0
294206,2021/12/1 12:40,721,774,154.34,0
294207,2021/12/1 12:41,901,1036,91.16,0
294208,2021/12/1 12:42,279,1751,161.07,0
294209,2021/12/1 12:42,8,958,9.25,0
294210,2021/12/1 12:42,919,1373,2.77,0
294211,2021/12/1 12:42,537,169,113.44,0
294212,2021/12/1 12:42,723,1596,65.84,0
294213,2021/12/1 12:43,874,1006,41.27,0
294214,2021/12/1 12:43,74,320,101.96,0
294215,2021/12/1 12:45,468,251,35.8,0
294216,2021/12/1 12:45,195,298,53.08,0
294217,2021/12/1 12:45,350,1211,51.51,0
294218,2021/12/1 12:46,125,690,37.56,0
294219,2021/12/1 12:46,266,1861,13.71,0
294220,2021/12/1 12:47,695,460,133.3,0
294221,2021/12/1 12:47,559,487,17.79,0
294222,2021/12/1 12:47,823,1534,53.9,0
294223,2021/12/1 12:48,299,1132,5.31,0
294224,2021/12/1 12:48,25,17,136.4,0
294225,2021/12/1 12:48,6,163,5.85,0
294226,2021/12/1 12:49,355,1030,7.51,0
294227,2021/12/1 12:49,842,795,10.27,0
294228,2021/12/1 12:49,791,225,60.35,0
294229,2021/12/1 12:49,853,1780,11.99,0
294230,2021/12/1 12:51,335,1150,84.19,0
294231,2021/12/1 12:51,745,1841,73.85,0
294232,2021/12/1 12:51,624,1659,31.64,0
294233,2021/12/1 12:52,495,1565,41.86,0
294234,2021/12/1 12:52,38,163,14.03,0
294235,2021/12/1 12:52,100,105,19.77,0
294236,2021/12/1 12:53,947,918,101.47,0
294237,2021/12/1 12:54,668,749,96.81,0
294238,2021/12/1 12:54,194,889,112.08,0
294239,2021/12/1 12:55,112,104,33.48,0
294240,2021/12/1 12:55,614,1229,20.67,0
294241,2021/12/1 12:55,566,1845,26.19,0
294242,2021/12/1 12:56,151,1775,23.03,0
294243,2021/12/1 12:56,413,990,76.2,0
294244,2021/12/1 12:56,31,1717,5.83,0
294245,2021/12/1 12:56,870,963,120.51,0
294246,2021/12/1 12:56,721,857,42.97,0
294247,2021/12/1 12:56,203,1736,17.82,0
294248,2021/12/1 12:57,222,802,68.12,0
294249,2021/12/1 12:58,649,1045,102.75,0
294250,2021/12/1 12:58,356,473,55.63,0
294251,2021/12/1 13:00,220,828,29.56,0
294252,2021/12/1 13:00,394,77,43.47,0
294253,2021/12/1 13:01,414,1518,169.98,0
294254,2021/12/1 13:01,293,762,17.84,0
294255,2021/12/1 13:02,873,792,3.21,0
294256,2021/12/1 13:02,194,979,74.67,0
294257,2021/12/1 13:03,376,56,54.14,0
294258,2021/12/1 13:04,118,1356,101.21,0
